Player,RND,KPR,APR,FKPR,KMAX
"Sushi
SCC.A",28,0.57,0.50,0.04,16
"mindfreak
PRX",90,0.63,0.33,0.04,18
"Winteryrook
R8",89,0.76,0.38,0.12,20
"NcSlasher
BME",19,0.58,0.42,0.00,11
"k1ngkappa
THE",45,0.84,0.18,0.18,26
Avvix,80,0.66,0.36,0.11,18
"jduh
O1O",26,0.62,0.73,0.00,16
"svv
Egir",24,0.75,0.21,0.00,18
"cbui
SNG",68,0.62,0.40,0.03,17
rice,68,0.60,0.40,0.09,17
sunfloweR,21,0.76,0.14,0.19,16
"Kaha
INC.GC",42,0.67,0.43,0.14,16
"RND
TBK",54,0.85,0.19,0.28,20
"murii
SK",48,0.77,0.23,0.13,23
"Valu
FUR.F",28,0.64,0.14,0.07,18
awus,28,0.64,0.46,0.07,18
"Babax
ZER",36,0.67,0.25,0.03,24
"Wizdran
CSUF",20,0.60,0.40,0.00,12
"erde
FG",87,0.75,0.39,0.09,21
"SerialKiller
Aimb",91,0.84,0.15,0.14,29
"lukxo
GLRS",69,0.70,0.26,0.09,20
"skillZ
RVNT",71,0.58,0.54,0.03,19
"JaebiN
SLT",44,0.82,0.25,0.14,21
"Instxnct
Grif",44,0.75,0.18,0.09,20
"Asuna
100T",42,0.76,0.21,0.19,22
"Dark3st
SAD",23,0.52,0.78,0.00,12
"lux9
ZER",36,0.86,0.25,0.22,31
"nugget
GMX.L",76,0.71,0.24,0.12,21
"qw1
FF",54,0.83,0.15,0.20,23
"SUYGETSU
NAVI",42,0.55,0.31,0.07,12
"RieNs
TH",44,0.61,0.45,0.09,20
"d1srupt
TRS",78,0.74,0.32,0.08,19
"Precision
TG",24,0.42,0.63,0.00,10
Golden,60,0.68,0.25,0.17,17
"Jello
SCC.A",28,0.75,0.43,0.11,21
"ShawateRR
UG",37,0.70,0.24,0.05,16
"flyuh
MxS",69,0.51,0.43,0.07,15
"Xalleby
6K.Fem",42,0.88,0.21,0.05,22
"nati
LEV.GC",23,0.78,0.17,0.09,18
"Chadi
ESC",47,0.68,0.09,0.21,16
"PatMen
ZOL",59,0.80,0.34,0.19,19
"glovee
GAL",75,0.56,0.55,0.07,18
"sheydos
KOI",24,0.54,0.17,0.08,13
"Unfair
UOL",19,0.74,0.11,0.05,14
"FonTuz
VLTH",20,0.80,0.20,0.15,16
"tub
DVT",68,0.75,0.37,0.13,19
zaza,15,0.93,0.07,0.13,14
"al0rante
FKS",87,0.64,0.30,0.06,19
vasperal,17,0.76,0.18,0.12,13
"GianSanity
1MS",48,0.67,0.31,0.10,18
"none
9z.GC",22,0.77,0.23,0.23,17
"Blueming
ONS",21,0.86,0.19,0.19,18
"RobbieBk
JL",15,0.27,0.13,0.00,4
"zeddy
KPI",58,0.59,0.60,0.10,22
"Wolfen
CASE",42,0.69,0.40,0.14,17
"Obnoks
MOUZ",45,0.73,0.18,0.09,17
"Xhowi
MR",67,0.76,0.21,0.09,24
"TiTaN
SZK",22,0.50,0.32,0.05,11
"splash
NXGA",21,0.67,0.14,0.19,14
"Fragger
SAW",43,0.72,0.49,0.12,17
"Potter
XIA",21,0.76,0.10,0.10,16
"Karon
GEN",68,0.66,0.38,0.07,20
"Razvy
SKUL",35,0.71,0.23,0.06,13
"Leon
UOL",19,0.63,0.11,0.11,12
"deNaro
RED",54,0.56,0.43,0.11,15
"shion
OLP",44,0.61,0.18,0.05,17
"MAGNUM
KC",67,0.55,0.40,0.04,18
"clutchyy
Mc",40,0.70,0.25,0.08,16
"AdrianL
TOG",21,0.81,0.05,0.14,17
"OuTLaW
SA",31,0.68,0.23,0.06,11
"JoBa
TAMU",21,0.67,0.29,0.14,14
"supamen
EG",24,0.71,0.08,0.25,17
"million
BB",14,0.57,0.71,0.07,8
"Morita
ZEN.GC",16,0.69,0.13,0.19,11
"esmonde
KZ",67,0.61,0.54,0.07,16
"UNFAKE
ZER",36,0.69,0.25,0.03,25
"mindle
ODK",24,0.58,0.21,0.04,14
"Shao
NAVI",42,0.57,0.31,0.05,13
"Vedi
BPX",21,0.67,0.33,0.00,14
NOBITA,20,0.65,0.40,0.00,13
"socools0da
THA",65,0.74,0.40,0.09,24
"bzt
CG",91,0.67,0.30,0.09,25
"Siduzord
STE",43,0.65,0.28,0.09,16
Khosoko,18,0.72,0.44,0.22,13
starstruck,26,0.73,0.31,0.12,19
"str1keR
TU",80,0.78,0.20,0.09,21
"d0rf
FPT",80,0.56,0.38,0.05,16
"GuhRVN
HERO",19,0.68,0.47,0.05,13
"azoh
DTL",64,0.58,0.52,0.03,13
"Less
LOUD",45,0.73,0.13,0.09,25
John Ham,21,0.57,0.48,0.05,12
"wackie
DSY",41,0.68,0.20,0.10,14
Wi1d,21,0.67,0.33,0.14,14
"ZachaREEE
CB",24,0.79,0.13,0.13,19
"ness
GX.GC",70,0.70,0.30,0.06,18
"Myth
FOC",43,0.65,0.35,0.07,16
"kiss
Dead",56,0.80,0.18,0.11,20
"Hitch
ESC",47,0.55,0.51,0.04,13
"sw
COOP",21,0.71,0.43,0.10,15
"geeza
Grif",44,0.68,0.18,0.11,17
"MOLSI
APK",22,0.41,0.68,0.05,9
"Angel
OVK",44,0.59,0.55,0.05,16
"ketarys
AK",21,0.76,0.43,0.10,16
"aluvily
Sere",21,0.90,0.10,0.10,19
coop,20,0.75,0.40,0.30,15
Quetz,18,0.67,0.33,0.00,12
"Mega
OPY",43,0.74,0.16,0.14,18
"Teey
RyZ",17,0.82,0.18,0.06,14
"trexx
VIT",22,0.59,0.41,0.05,13
"Smoggy
EDG",63,0.76,0.13,0.27,19
"Sayaplayer
T1",68,0.66,0.16,0.03,18
"alexis
SR",24,0.54,0.46,0.04,13
"Sayonara
KPI",58,0.76,0.21,0.12,25
"tomaszy
KC",67,0.60,0.25,0.04,17
"stellar
TTR",24,0.63,0.17,0.08,15
"qRaxs
FUT",24,0.54,0.58,0.08,13
"Austeeno
Bamb",19,0.53,0.37,0.00,10
"Will
TWT",50,0.60,0.28,0.12,20
"dRKY
IW",45,0.42,0.53,0.04,11
"Sacake
VLNT",39,0.54,0.38,0.08,15
"Derrek
EG",24,0.58,0.25,0.04,14
"Ippo
ARC",21,0.71,0.00,0.14,15
fish,23,0.43,1.00,0.00,10
"Near
UNT",26,0.46,0.35,0.04,12
"ducT
VIE",19,0.63,0.53,0.00,12
"Patrui
FB",22,0.64,0.27,0.05,14
"rezq
G2.G",61,0.67,0.38,0.15,15
"Mojer
NAOS",56,0.89,0.16,0.11,19
"Boo
TH",44,0.48,0.41,0.05,12
"Timotino
ROSE",24,0.67,0.29,0.08,16
KIMB0,44,0.61,0.18,0.09,18
"Joojina
TL",30,0.60,0.67,0.03,18
"kaajak
APK",22,0.59,0.27,0.09,13
"kaho
SFU.P",21,0.71,0.24,0.00,15
WODZ,24,0.75,0.29,0.08,18
"xad
AXL",26,0.73,0.19,0.15,19
"nerve
QOR",24,0.79,0.17,0.04,19
"Rebo
ROSE",24,0.58,0.58,0.13,14
"ALIVE
ACE",18,0.72,0.17,0.17,13
"Rahr
TORN",22,0.73,0.14,0.23,16
"Brädi
DOES",42,0.60,0.33,0.05,14
Huntr,24,0.63,0.21,0.04,15
Akemi,20,0.45,0.50,0.10,9
"luna
DOMS",17,0.65,0.29,0.06,11
BayPopper,22,0.73,0.09,0.09,16
"ginger
aTTaX",19,0.79,0.05,0.00,15
"Luna
BSCT",22,0.86,0.14,0.23,19
Yami,17,0.82,0.06,0.18,14
"devilasxa
GMX.L",76,0.59,0.36,0.04,16
ArinJi,42,0.74,0.14,0.07,16
"xPatrycksio
SZK",22,0.59,0.23,0.05,13
"swag
LGCY",42,0.57,0.40,0.10,14
"Milooo
RLF",47,0.74,0.21,0.04,18
"Kaah
Team",24,0.54,0.21,0.04,13
7omash,16,0.75,0.25,0.06,12
"basbabe
XIA",21,0.62,0.52,0.00,13
"Iczy
INC.GC",42,0.74,0.26,0.00,19
"madv
FLCV",61,0.70,0.25,0.10,15
magiciaN,41,0.88,0.15,0.07,19
"xitsu
AXL",26,0.69,0.15,0.00,18
"swagzor
Orac",16,0.63,0.25,0.06,10
"leaf
G2",22,0.59,0.27,0.05,13
"FrizzNatsz
CLWN",102,0.65,0.29,0.06,26
"jubs
MIBR",70,0.61,0.24,0.06,18
"ExiT
Twis",56,0.77,0.20,0.13,19
"Morphiius
AXL",26,0.54,0.42,0.15,14
"Excali
MDL",40,0.75,0.18,0.13,17
"Bgg
R8",89,0.66,0.36,0.07,18
"yay
BLD",20,0.75,0.05,0.20,15
kylo,24,0.71,0.08,0.17,17
"Meteor
GEN",68,0.74,0.22,0.07,22
"Lear
THNK",23,0.65,0.30,0.00,15
"Bizerra
TL",30,0.60,0.17,0.10,18
"Prey
Cone",24,0.75,0.17,0.04,18
"Mojo
BRU",21,0.67,0.24,0.05,14
"ceNder
VIT",22,0.64,0.32,0.09,14
"trinxty
OGS",21,0.67,0.29,0.05,14
"misu
DSG",19,0.68,0.21,0.16,13
"Velora
Team",19,0.74,0.21,0.05,14
"xccurate
T1",68,0.74,0.18,0.07,19
"grumble
LZE",35,0.63,0.31,0.06,15
azaziN,22,0.73,0.23,0.18,16
"ease
OXR",24,0.46,0.33,0.13,11
ngk,19,0.63,0.11,0.21,12
hannie,18,0.50,0.44,0.06,9
"ban
TLN",43,0.72,0.40,0.12,17
"Davidp
3D",38,0.47,0.79,0.08,10
"basya
VX3",17,0.76,0.35,0.06,13
"dzii
LESS",35,0.74,0.29,0.06,19
"Flaring
AE",35,0.63,0.34,0.03,14
"angelka
XL.GC",21,0.67,0.43,0.05,14
"rood
GLRS",69,0.41,0.35,0.01,11
"Impact
SLT",44,0.73,0.30,0.14,20
"sh1n
KC",67,0.60,0.31,0.07,22
HappyMuffins,21,0.52,0.29,0.05,11
"eXampL
DIV",61,0.54,0.34,0.03,17
"DisisJohn
FKS",87,0.70,0.14,0.16,21
"Mistic
TL",20,0.55,0.50,0.00,11
"LauGuz
OWO",17,0.82,0.12,0.12,14
"benjyfishy
TH",44,0.68,0.36,0.11,18
"oonzmlp
MARU",22,0.59,0.32,0.05,13
"RgLMeister
MIBR",20,0.70,0.20,0.10,14
"eva
FLCV",43,0.67,0.19,0.00,22
"Mot1on
CTLS",19,0.53,0.37,0.00,10
"Zimo
Twis",56,0.59,0.38,0.02,16
"HyP
MDR",16,0.69,0.25,0.00,11
"deigara
9z",70,0.59,0.31,0.09,14
sereen,60,0.58,0.40,0.10,15
"CTC
RED",38,0.63,0.18,0.08,14
"iHenDog
ASTA",24,0.63,0.21,0.00,15
"vlt
DRGN",54,0.76,0.09,0.09,23
"Monyet
PRX",45,0.71,0.18,0.11,20
kikowo,18,0.56,0.50,0.00,10
"DEATHMAKER
TRS",78,0.73,0.17,0.14,21
"OLIZERA
UCAM",58,0.74,0.31,0.14,30
"Kehem
86th",21,0.62,0.57,0.10,13
"psy
MDL",40,0.53,0.35,0.03,12
"DVDOV
3E",45,0.73,0.07,0.13,21
"vina
JFT",56,0.64,0.25,0.13,16
"fiziq
YFP",21,0.57,0.33,0.14,12
"gobera
LGCY",42,0.69,0.14,0.12,15
"Ellie
KS",42,0.57,0.19,0.05,13
"CHIMEI
OF",66,0.61,0.27,0.06,16
"Kajuks
B8",21,0.76,0.33,0.10,16
"Yohan
NS",17,0.41,0.53,0.00,7
flya,22,0.77,0.23,0.05,17
"vizsla
FOC",43,0.58,0.28,0.09,15
Fighter,80,0.66,0.44,0.06,19
"Ebeeee
vS",65,0.65,0.45,0.05,17
teddy,16,0.75,0.25,0.13,12
"mazin
MIBR",20,0.45,0.75,0.05,9
mal,16,0.88,0.13,0.06,14
"mummAy
TWT",50,0.60,0.30,0.14,19
"Ruxic
FF",54,0.65,0.31,0.11,22
bioforst,19,0.74,0.21,0.11,14
"Anva
fuVi",70,0.70,0.24,0.10,19
"Apyr
MNC",22,0.77,0.14,0.14,17
972,18,0.44,0.67,0.00,8
"Jolpi
SZK",22,0.59,0.23,0.05,13
"Leosen
SGE",21,0.71,0.29,0.24,15
"SwiFii
Lyos",21,0.86,0.38,0.05,18
"yetujey
FUT",24,0.75,0.08,0.17,18
"vong
MZP",44,0.84,0.20,0.16,20
"Reformed
EX-E",44,0.68,0.14,0.11,17
"Ridder
PMK",19,0.84,0.21,0.16,16
"rezy
UG",37,0.65,0.30,0.05,18
"Andersin
BTR",44,0.57,0.25,0.05,14
"qq
NKT",65,0.58,0.22,0.02,15
"Sacy
SEN",91,0.56,0.41,0.07,23
"nekoaimer
YFP",44,0.70,0.16,0.09,20
"moner
R8",89,0.60,0.38,0.09,19
"cheK
UNT",26,0.54,0.62,0.00,14
"Retla
BLD",20,0.60,0.20,0.15,12
"austifrosti
TAMU",21,0.52,0.24,0.24,11
"Yotaa
AKR",38,0.76,0.05,0.11,24
"stew
SFU.P",21,0.52,0.38,0.05,11
"muto
RC",34,0.41,0.41,0.03,14
jcey,24,0.79,0.13,0.13,19
"saadhak
LOUD",45,0.51,0.53,0.11,13
"Ash
MEOW",22,0.91,0.09,0.14,20
"MiniNiwde
MR",46,0.67,0.24,0.11,20
"alyaL
FPT",80,0.60,0.38,0.04,17
"Boostio
100T",42,0.60,0.29,0.07,14
"RickyVaila
AXL",26,0.65,0.42,0.12,17
"Ayumiii
RRQ.K",58,0.69,0.21,0.12,23
"moose
C9",44,0.61,0.09,0.07,19
"silentzz
2G",20,0.70,0.20,0.10,14
"Noix
GHR",22,0.55,0.36,0.05,12
wiggles,17,0.53,0.41,0.06,9
"Rayzey
ARC",16,0.38,0.81,0.00,6
"Luj
FLCV",61,0.66,0.34,0.05,18
Cheddy,19,0.84,0.11,0.16,16
"Minimise
JJH",40,0.65,0.28,0.10,18
"skz
LGCY",42,0.74,0.21,0.07,17
"hoody
GX",18,0.61,0.28,0.11,11
"Pa1nt
FCN",44,0.86,0.14,0.27,21
"skuba
OXG",22,0.59,0.32,0.00,13
"dokja
Team",19,0.58,0.21,0.11,11
"luckeRRR
SGE",21,0.57,0.43,0.05,12
"wayLander
CTLS",19,0.68,0.37,0.26,13
"ESUH
ANTC",15,1.00,0.27,0.07,15
"Bonobo
FOC",43,0.74,0.14,0.14,17
"kasper
3E",65,0.63,0.34,0.08,17
franc,23,0.57,0.17,0.17,13
nicksz,43,0.47,0.58,0.07,10
"Scorteck
AllS",19,0.79,0.21,0.11,15
"Cleeann
Lyos",21,0.71,0.05,0.14,15
"ZYND
ZOL",59,0.69,0.25,0.10,18
"yatoro
ETH",102,0.71,0.34,0.05,34
"Kakarot
ZOL",59,0.86,0.25,0.08,20
"Joliinaa
GX.GC",70,0.60,0.33,0.09,16
"Alluka
RRQ.K",58,0.62,0.47,0.03,15
"kray
Soli",15,0.80,0.13,0.00,12
"Munchkin
GEN",68,0.50,0.60,0.07,15
"fred
FB",22,0.77,0.05,0.18,17
hunterr,24,0.58,0.33,0.08,14
"SCar
ARF",40,0.50,0.55,0.00,13
"Magnus
RV",21,0.76,0.05,0.10,16
"starki
MOUZ",45,0.62,0.33,0.07,15
Novi,17,0.71,0.29,0.12,12
"delas
ONS",21,0.76,0.10,0.10,16
"icy
G2",22,0.77,0.18,0.18,17
"sixelaoen
NWJ",102,0.64,0.25,0.09,24
"Elab0rate
Equi",38,0.63,0.18,0.05,13
"Mikelelle
EYG",20,0.60,0.70,0.10,12
gabo,46,0.65,0.22,0.07,17
"Saraya
BSCT",22,0.50,0.50,0.00,11
AKI,19,0.84,0.21,0.05,16
WisdomCats,16,0.56,0.69,0.00,9
"Dawn
B8",21,0.57,0.14,0.10,12
"Kiles
CASE",42,0.57,0.17,0.10,15
"limitado
THE",45,0.49,0.18,0.04,11
"ubud
BFG",19,0.58,0.74,0.11,11
"Kntz
MITH",47,0.53,0.47,0.09,17
"Marved
NRG",17,0.94,0.06,0.12,16
"Tayz
YDZ.I",43,0.63,0.16,0.05,14
"Louitan
OVA",63,0.71,0.14,0.11,19
"Tuli
9z",70,0.69,0.17,0.17,29
"sarahcat
SR",24,0.67,0.25,0.17,16
"Xeppaa
C9",44,0.52,0.41,0.07,12
"Yanni
RIMA",68,0.69,0.24,0.19,17
"Kush
GRD",56,0.73,0.20,0.09,19
"karie
SNG",19,0.58,0.37,0.00,11
"parscofield
Mine",75,0.72,0.15,0.15,24
"Paincakes
TWT",50,0.62,0.34,0.06,17
"dom
IluZ",19,0.58,0.32,0.21,11
"pryze
2G",20,0.60,0.65,0.10,12
"Whats Wong
ARC",16,0.50,0.25,0.06,8
"aimhunterr
3E",65,0.80,0.12,0.17,22
"bdog
TTR",24,0.67,0.21,0.13,16
"Famsii
UCAM",58,0.78,0.16,0.12,29
"Miyori
GX.GC",70,0.73,0.10,0.14,24
"skyppervz
FG",87,0.59,0.20,0.08,22
"Kibojn
MDL",40,0.68,0.23,0.05,17
"Luzuh
OVA",63,0.83,0.05,0.27,22
"daiki
TL",30,0.57,0.33,0.07,17
"Drog
APE",42,0.60,0.19,0.02,13
"Derke
FNC",18,0.83,0.06,0.22,15
"Cain
Torc",21,0.57,0.24,0.00,12
"BE
KBLD",21,0.57,0.10,0.10,12
"Lynxz
RGS",37,0.68,0.30,0.03,15
Orgil,21,0.67,0.19,0.10,14
"Paradox
RVNT",71,0.65,0.18,0.14,21
"Chillin
SCC",28,0.50,0.64,0.04,14
"zero cap
MFC",26,0.65,0.46,0.08,17
"Gubb
SCC.A",28,0.57,0.18,0.14,16
"Smurfette
GX.GC",70,0.69,0.16,0.19,22
"showliana
KRÜ.B",22,0.82,0.32,0.14,18
"Venka
GRY",106,0.79,0.15,0.25,21
"zMART
OXR",24,0.63,0.17,0.25,15
"Shak0w
Colo",38,0.61,0.37,0.05,15
"Rags2Riches
KTS",22,0.59,0.32,0.09,13
"iFly
Twis",56,0.75,0.14,0.16,18
"Pie
Colo",38,0.55,0.18,0.13,16
"ZachKappa
CHCH",91,0.57,0.36,0.03,21
"dimaxx
FUZO",58,0.62,0.34,0.05,22
"Killu
3D",38,0.66,0.08,0.05,16
"rAb1q
STPL",19,0.63,0.53,0.00,12
"Vera
LZE",35,0.77,0.11,0.17,17
fish,18,0.72,0.17,0.11,13
"Morgausse
N8V",28,0.57,0.32,0.04,16
"Cloy
ONS",21,0.43,0.24,0.10,9
"Coffee
CG",22,0.86,0.27,0.09,19
"glo
SFU.P",21,0.67,0.24,0.10,14
"swarm
CU.V",28,0.79,0.04,0.29,22
"canefis
OVA",63,0.65,0.22,0.00,19
"Pa1ze
DIA",49,0.78,0.18,0.06,29
"tryst
OGS",21,0.52,0.29,0.05,11
"Dreamas
MZP",44,0.55,0.23,0.07,13
patitop,19,0.63,0.05,0.11,12
"drakoNz
LGCY",42,0.50,0.17,0.07,12
"Karma
RZN",35,0.69,0.14,0.20,15
"XXiF
QOR",24,0.54,0.17,0.00,13
"TiduS
AKR",38,0.55,0.16,0.03,17
"LEW
JJH",40,0.65,0.20,0.13,15
"chiwa
ACE",18,0.67,0.11,0.06,12
tty,41,0.54,0.34,0.10,13
"GLYPH
MR",67,0.57,0.40,0.03,14
"mitch
OXG",22,0.59,0.27,0.09,13
"SPMAK
DIV",61,0.54,0.31,0.07,12
"Tisora
COOP",21,0.76,0.10,0.14,16
"anger
CSUF",20,0.60,0.25,0.05,12
"vanity
C9",44,0.61,0.43,0.11,17
"leeni
KPI.S",18,0.72,0.28,0.28,13
"SEIDER
FKS",87,0.61,0.30,0.07,20
Xylandir,20,0.65,0.50,0.05,13
Unsane,20,0.70,0.10,0.00,14
"richzin
LGCY",42,0.67,0.36,0.05,17
"ValdyN
AE",56,0.64,0.21,0.05,14
"ZIDIAN
RGS",37,0.68,0.27,0.08,15
"Xssant
uOtt",22,0.55,0.27,0.00,12
"pancc
HERO",19,0.47,0.47,0.16,9
"habibti
meso",44,0.75,0.11,0.11,19
"GuterWoman
SKC.Q",17,0.65,0.06,0.18,11
"meL
SR",24,0.50,0.42,0.21,12
"sSef
Grif",44,0.55,0.39,0.05,14
becca,14,0.64,0.00,0.21,9
"theia
FLY.R",41,0.54,0.44,0.00,13
"westside
DIA",49,0.76,0.29,0.08,26
"Pain
IluZ",26,0.50,0.46,0.04,13
"denji
DOMS",17,0.53,0.41,0.00,9
"Karra
FLY.R",17,0.59,0.18,0.18,10
Peanut,19,0.89,0.21,0.11,17
"peace
TWIS.O",42,0.64,0.36,0.02,18
"ntk
COOP",21,0.62,0.43,0.10,13
"zeldris
QOR",24,0.67,0.13,0.08,16
dwepii,20,0.85,0.10,0.25,17
"Neon
FG",87,0.71,0.24,0.09,27
tax,18,0.67,0.17,0.11,12
"gio
FG",87,0.59,0.28,0.06,15
"Marin
MNC",22,0.64,0.18,0.05,14
"Babytz
FSS",58,0.69,0.29,0.14,20
Equa,41,0.61,0.44,0.05,13
Axuspes,17,0.65,0.06,0.12,11
BlackMoose,23,0.65,0.30,0.09,15
"jonba
SZK",22,0.77,0.41,0.09,17
"Felix
SK",48,0.44,0.42,0.02,12
"riku
NSIC",24,0.75,0.33,0.13,18
"YESicaN
FCY",40,0.45,0.40,0.10,10
"Nana
GMX.L",62,0.76,0.16,0.02,22
"emi
WOOP",24,0.71,0.08,0.17,17
"Muffyn
FSS",44,0.84,0.14,0.16,22
"Kixer
RZN",35,0.54,0.40,0.11,11
"JuW
AKV.GC",18,0.56,0.33,0.22,10
"Kalkkuna
STR99",42,0.60,0.24,0.12,15
"beanann
MOBAP",23,0.70,0.17,0.04,16
"Closer
FG",46,0.54,0.37,0.07,15
"Vince
CGN",64,0.59,0.31,0.08,15
Abdulmalek,17,0.59,0.47,0.00,10
julia,18,0.61,0.22,0.11,11
"adverso
AK",20,0.45,0.55,0.10,9
LaBamba,21,0.48,0.33,0.14,10
"F4INT
TOG",21,0.62,0.29,0.00,13
"Grmekista
DIA",49,0.63,0.45,0.08,24
andy,18,0.61,0.22,0.28,11
"renai
CU.V",28,0.50,0.43,0.11,14
"oli
RN",20,0.70,0.15,0.05,14
"theozy
CAOS.GC",57,0.68,0.21,0.04,17
"vakk
NASR",41,0.63,0.22,0.00,16
"cashmere
THE",45,0.44,0.44,0.02,13
"Karen
NTH",35,0.46,0.29,0.06,9
"PepegaPig
DawN",22,0.64,0.18,0.09,14
"blu
ZIK",24,0.50,0.21,0.13,12
"Kicks
VIT",22,0.55,0.32,0.05,12
Jade,19,0.58,0.53,0.05,11
"Spolen
MZP",44,0.55,0.30,0.05,15
Pinky D,19,0.63,0.11,0.16,12
"Patix
UOL",19,0.53,0.42,0.11,10
"raymen
AZN",56,0.61,0.41,0.04,13
"kamo
KOI",24,0.67,0.13,0.04,16
"Mikey Tap
FG",87,0.59,0.25,0.08,18
"Lakia
GEN",68,0.65,0.31,0.03,19
aRThiT,20,0.45,0.20,0.05,9
"harddora
VLTH",20,0.50,0.20,0.05,10
"Asce
THAN",19,0.68,0.16,0.11,13
"Poetite
Surr",42,0.50,0.50,0.07,14
"AztKk
19",16,0.81,0.38,0.06,13
"Flop1na
WILD.F",32,0.72,0.38,0.00,15
"freeing
DK",68,0.47,0.24,0.03,18
Bocah,82,0.59,0.40,0.07,29
"pandejalea
19",16,0.69,0.06,0.25,11
"moefcute
UBT",19,0.79,0.11,0.32,15
"Efina
F4Q",18,0.61,0.33,0.06,11
"Sevy
AIM",21,0.62,0.43,0.00,13
"Black
OPY",43,0.58,0.30,0.02,13
"Kestrel
Sove",20,0.60,0.30,0.00,12
"Aryu
TRS",78,0.59,0.31,0.06,16
mateo,22,0.59,0.36,0.00,13
"LIQUID
TU",80,0.60,0.40,0.13,19
"severiNe
RVNT",71,0.55,0.32,0.06,12
"Unhappy
ROA",19,0.63,0.21,0.11,12
"kay
CU.V",28,0.68,0.11,0.14,19
"zev
Hype",32,0.66,0.16,0.09,12
ex0tic,41,0.66,0.20,0.22,16
"Bati
SK",48,0.54,0.52,0.08,14
Mizern,67,0.60,0.12,0.04,17
"florescent
SR",24,0.58,0.21,0.04,14
"t3xture
GEN",68,0.62,0.12,0.16,20
ramsito,26,0.69,0.12,0.19,18
AbruX,19,0.63,0.16,0.00,12
ZenSan1ty,16,0.75,0.38,0.13,12
"A1mly
UG",37,0.57,0.27,0.16,11
"magicss
ABS",21,0.86,0.43,0.10,18
"kAzoo
Twis",56,0.66,0.16,0.09,15
"SparkeR
QLSH",16,0.69,0.25,0.06,11
"corey
TTR",24,0.58,0.46,0.08,14
"HEMMORJAY
SKUL",35,0.86,0.06,0.37,18
"ec1s
MU",22,0.50,0.55,0.18,11
"dodonut
FLY.R",57,0.65,0.28,0.14,21
"INFESTOR
GK",65,0.58,0.20,0.09,14
"falfalfal
SMG.GC",22,0.64,0.09,0.05,14
GunterR,19,0.47,0.32,0.05,9
"Poly
FSS",44,0.50,0.30,0.14,12
"sh1va
IW",45,0.56,0.13,0.02,17
"Logic
BZK.N",21,0.71,0.05,0.14,15
Naan,24,0.63,0.29,0.13,15
"babykiwii
Hype",42,0.67,0.12,0.14,22
Albert1ks,37,0.65,0.30,0.08,13
"S1ay3rr
SFU",21,0.71,0.14,0.24,15
Repulsive,75,0.49,0.55,0.08,22
"snowkey
BFG",19,0.53,0.53,0.00,10
kyouu,14,0.86,0.21,0.00,12
"Rue
3E.V",60,0.48,0.40,0.02,16
"ALMO
Z10",18,0.56,0.11,0.11,10
"Rendra
90 K",102,0.71,0.16,0.15,26
"zyad
tgz",19,0.58,0.11,0.21,11
"Carpe
T1",68,0.54,0.28,0.07,24
"snikk
Z10",18,0.67,0.17,0.06,12
"Seif
YG",46,0.54,0.33,0.09,17
"NGen
DK",46,0.52,0.22,0.04,14
"xiTsha
DIA",49,0.61,0.14,0.02,22
"Mythical
AE",18,0.61,0.17,0.06,11
"xenon
NASR",41,0.61,0.32,0.05,15
"Yoxxi
ONE",23,0.61,0.13,0.30,14
"thief
YFP",21,0.48,0.38,0.05,10
"STYRON
SGP",35,0.51,0.26,0.14,11
"Kakashiii
AE",18,0.50,0.39,0.11,9
"runi
C9",44,0.66,0.18,0.09,18
"r1zvaN
ESC",47,0.55,0.51,0.06,14
May,15,0.67,0.20,0.13,10
"Linus
DIV",61,0.43,0.25,0.03,12
"Zyppan
NAVI",42,0.60,0.21,0.17,13
"FallX
GLAB",38,0.63,0.03,0.08,15
"perfect
CE",21,0.62,0.24,0.05,13
"sturNN
FB",22,0.64,0.18,0.05,14
"Kenji
LZE",35,0.57,0.17,0.11,10
"S1Mon
JDG",66,0.68,0.20,0.06,19
"Pyro
INF",17,0.47,0.29,0.18,8
"quens1on
RC",18,0.56,0.67,0.00,10
"MattZ
spec",16,0.56,0.13,0.06,9
Zek,17,0.47,0.12,0.12,8
"artzin
MIBR",20,0.70,0.15,0.10,14
"ChAlalala
AAA",18,0.67,0.17,0.11,12
"viness
FPT",80,0.51,0.36,0.05,15
"CaspeR
MLT.GC",58,0.50,0.43,0.02,18
bella,17,0.59,0.29,0.06,10
"pr0xy
MARU",22,0.50,0.41,0.14,11
xen1x,16,0.88,0.19,0.06,14
"prask
MR",46,0.59,0.11,0.07,18
"Asia
UW.GC",46,0.61,0.15,0.07,18
"chrollo
GMX",39,0.44,0.36,0.08,10
"maou
VLG",42,0.57,0.31,0.02,12
"Natalcia
INC.GC",42,0.60,0.31,0.07,18
"aLerT
XIA",21,0.86,0.10,0.24,18
ndz,14,0.64,0.07,0.00,9
"SyouTa
FL",54,0.69,0.24,0.15,29
"Derialy
FL",54,0.44,0.22,0.04,15
"Miyamura
GHR",22,0.73,0.18,0.00,16
"AloNeFillz
AAA",18,0.50,0.33,0.06,9
"nate
MR",67,0.66,0.09,0.13,18
"Cebando
AK",20,0.60,0.25,0.10,12
"gRIGUAj
NOVO",24,0.42,0.21,0.00,10
"Australis
FT S",21,0.62,0.05,0.19,13
"shyz
KRÜ.B",19,0.58,0.26,0.11,11
