Player,RND,KPR,APR,FKPR,KMAX
"BLOOM
Psyc",24,0.75,0.21,0.04,18
"atlas
Merc",23,0.78,0.13,0.09,18
"adenqt
ARF",45,0.71,0.27,0.09,21
"lexa
TWIS.O",42,0.71,0.29,0.05,15
"kAdavra
DVM",18,0.50,0.33,0.06,9
"seph1roth
MITH",64,0.83,0.16,0.09,27
Frisk,22,0.77,0.27,0.14,17
"RedKoh
LESS",35,0.74,0.37,0.20,16
"Mabuchi
UG",37,1.11,0.19,0.16,26
yhury,21,0.62,0.24,0.14,13
"kumi
ZMM.B",81,0.91,0.35,0.13,26
"forgetw0w
Wave",19,0.58,0.32,0.00,11
"Nabber
TAMU",42,0.86,0.26,0.14,19
"wow
LVI",23,0.96,0.09,0.13,22
"ALMO
Z10",35,0.77,0.11,0.17,17
"Kuro
UNT",72,0.78,0.44,0.13,21
"madv
FLCV",105,0.75,0.31,0.11,21
Veni,20,0.50,0.80,0.00,10
"t3xture
GEN",111,0.77,0.18,0.18,28
"jen
Merc",17,0.82,0.41,0.06,14
PTG,24,0.67,0.33,0.04,16
"Vico
LAZY",19,0.89,0.26,0.00,17
"RgLMeister
MIBR",70,0.70,0.36,0.07,18
"CLZ
FL",54,0.85,0.30,0.02,24
"Blahst
ZMM.B",95,0.74,0.46,0.09,28
"Zellsis
SEN",132,0.68,0.50,0.04,21
"globeX
CHCH",135,0.73,0.34,0.10,24
"ness
GX.GC",93,0.81,0.38,0.05,26
"hypathor
OF",66,0.65,0.38,0.08,19
"Xdll
FL",54,0.76,0.26,0.15,27
"cawn
SJSU",21,0.81,0.24,0.14,17
"Creamydreamy
SNS",23,0.48,0.83,0.04,11
"7ssk7
NASR",41,0.63,0.49,0.05,18
"Ambi
VLNT",39,0.69,0.44,0.10,17
"Aphun
SNS",23,0.87,0.30,0.09,20
"Quick
LOUD",69,0.78,0.20,0.17,24
"AlexaIsHot
KS",64,0.75,0.31,0.06,18
pyua,24,0.79,0.38,0.17,19
"yetujey
FUT",41,0.71,0.17,0.10,18
"SeliG
DK",68,0.78,0.12,0.12,22
Biju,30,0.60,0.27,0.03,15
"OneSnipeKO
LAG",23,0.70,0.57,0.04,16
"micr0
ZOL",59,0.64,0.42,0.07,22
Chonny,18,0.94,0.28,0.11,17
"LoyDreaM
GLAB",75,0.71,0.43,0.01,24
"car
ASP",39,0.77,0.18,0.18,16
"shen
1337",39,0.56,0.59,0.08,17
"Techno
TRS",78,0.87,0.33,0.06,23
"K1LLERS
FPT",80,0.80,0.18,0.16,19
"samed
DIV",76,0.86,0.14,0.18,21
