id,user,ascent_stats,bind_stats,breeze_stats,icebox_stats,lotus_stats,split_stats,sunset_stats
12593,Felix,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '135', 'KPR': '0.73', 'APR': '0.39', 'FKPR': '0.06', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '61', 'KPR': '0.49', 'APR': '0.26', 'FKPR': '0.10', 'KMAX': '13'}","{'RND': '132', 'KPR': '0.64', 'APR': '0.30', 'FKPR': '0.09', 'KMAX': '25'}","{'RND': '143', 'KPR': '0.59', 'APR': '0.29', 'FKPR': '0.06', 'KMAX': '25'}","{'RND': '123', 'KPR': '0.72', 'APR': '0.38', 'FKPR': '0.10', 'KMAX': '19'}"
7866,Click,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '135', 'KPR': '1.09', 'APR': '0.10', 'FKPR': '0.32', 'KMAX': '32'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '61', 'KPR': '0.89', 'APR': '0.20', 'FKPR': '0.25', 'KMAX': '22'}","{'RND': '132', 'KPR': '0.95', 'APR': '0.17', 'FKPR': '0.30', 'KMAX': '30'}","{'RND': '143', 'KPR': '0.81', 'APR': '0.17', 'FKPR': '0.21', 'KMAX': '27'}","{'RND': '123', 'KPR': '1.09', 'APR': '0.15', 'FKPR': '0.38', 'KMAX': '33'}"
448,Meddo,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '135', 'KPR': '0.73', 'APR': '0.32', 'FKPR': '0.04', 'KMAX': '23'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '61', 'KPR': '0.77', 'APR': '0.13', 'FKPR': '0.05', 'KMAX': '24'}","{'RND': '132', 'KPR': '0.53', 'APR': '0.09', 'FKPR': '0.02', 'KMAX': '18'}","{'RND': '143', 'KPR': '0.64', 'APR': '0.22', 'FKPR': '0.03', 'KMAX': '19'}","{'RND': '123', 'KPR': '0.68', 'APR': '0.23', 'FKPR': '0.02', 'KMAX': '18'}"
1153,murii,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '135', 'KPR': '0.76', 'APR': '0.42', 'FKPR': '0.11', 'KMAX': '25'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '61', 'KPR': '0.72', 'APR': '0.26', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '132', 'KPR': '0.55', 'APR': '0.39', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '143', 'KPR': '0.84', 'APR': '0.27', 'FKPR': '0.13', 'KMAX': '37'}","{'RND': '123', 'KPR': '0.76', 'APR': '0.36', 'FKPR': '0.07', 'KMAX': '19'}"
25329,B3ar,"{'RND': '43', 'KPR': '0.47', 'APR': '0.47', 'FKPR': '', 'KMAX': '12'}","{'RND': '82', 'KPR': '0.46', 'APR': '0.32', 'FKPR': '', 'KMAX': '11'}","{'RND': '20', 'KPR': '0.50', 'APR': '0.15', 'FKPR': '', 'KMAX': '10'}","{'RND': '62', 'KPR': '0.61', 'APR': '0.31', 'FKPR': '', 'KMAX': '14'}","{'RND': '83', 'KPR': '0.43', 'APR': '0.53', 'FKPR': '', 'KMAX': '12'}","{'RND': '24', 'KPR': '0.33', 'APR': '0.58', 'FKPR': '', 'KMAX': '8'}","{'RND': '50', 'KPR': '0.44', 'APR': '0.52', 'FKPR': '', 'KMAX': '11'}"
4885,whzy,"{'RND': '43', 'KPR': '0.91', 'APR': '0.21', 'FKPR': '', 'KMAX': '25'}","{'RND': '103', 'KPR': '0.67', 'APR': '0.17', 'FKPR': '', 'KMAX': '20'}","{'RND': '20', 'KPR': '0.75', 'APR': '0.20', 'FKPR': '', 'KMAX': '15'}","{'RND': '102', 'KPR': '0.98', 'APR': '0.16', 'FKPR': '', 'KMAX': '24'}","{'RND': '106', 'KPR': '1.00', 'APR': '0.22', 'FKPR': '', 'KMAX': '23'}","{'RND': '24', 'KPR': '0.92', 'APR': '0.33', 'FKPR': '', 'KMAX': '22'}","{'RND': '74', 'KPR': '0.80', 'APR': '0.24', 'FKPR': '', 'KMAX': '23'}"
40845,Levius,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '21', 'KPR': '0.86', 'APR': '0.43', 'FKPR': '', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.50', 'APR': '0.20', 'FKPR': '', 'KMAX': '12'}","{'RND': '23', 'KPR': '0.26', 'APR': '0.26', 'FKPR': '', 'KMAX': '6'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '24', 'KPR': '0.42', 'APR': '0.21', 'FKPR': '', 'KMAX': '10'}"
4774,Knight,"{'RND': '43', 'KPR': '0.67', 'APR': '0.60', 'FKPR': '', 'KMAX': '16'}","{'RND': '103', 'KPR': '0.63', 'APR': '0.23', 'FKPR': '', 'KMAX': '19'}","{'RND': '20', 'KPR': '0.80', 'APR': '0.10', 'FKPR': '', 'KMAX': '16'}","{'RND': '102', 'KPR': '0.75', 'APR': '0.16', 'FKPR': '', 'KMAX': '19'}","{'RND': '106', 'KPR': '0.84', 'APR': '0.25', 'FKPR': '', 'KMAX': '22'}","{'RND': '24', 'KPR': '0.71', 'APR': '0.13', 'FKPR': '', 'KMAX': '17'}","{'RND': '74', 'KPR': '0.80', 'APR': '0.50', 'FKPR': '', 'KMAX': '24'}"
6022,Yosemite,"{'RND': '43', 'KPR': '0.60', 'APR': '0.28', 'FKPR': '', 'KMAX': '17'}","{'RND': '103', 'KPR': '0.76', 'APR': '0.27', 'FKPR': '', 'KMAX': '23'}","{'RND': '20', 'KPR': '0.45', 'APR': '0.15', 'FKPR': '', 'KMAX': '9'}","{'RND': '102', 'KPR': '0.74', 'APR': '0.34', 'FKPR': '', 'KMAX': '20'}","{'RND': '106', 'KPR': '0.83', 'APR': '0.25', 'FKPR': '', 'KMAX': '22'}","{'RND': '24', 'KPR': '0.83', 'APR': '0.58', 'FKPR': '', 'KMAX': '20'}","{'RND': '74', 'KPR': '0.81', 'APR': '0.20', 'FKPR': '', 'KMAX': '28'}"
3021,Biank,"{'RND': '43', 'KPR': '0.63', 'APR': '0.35', 'FKPR': '', 'KMAX': '15'}","{'RND': '103', 'KPR': '0.54', 'APR': '0.43', 'FKPR': '', 'KMAX': '16'}","{'RND': '20', 'KPR': '0.50', 'APR': '0.20', 'FKPR': '', 'KMAX': '10'}","{'RND': '102', 'KPR': '0.58', 'APR': '0.32', 'FKPR': '', 'KMAX': '16'}","{'RND': '106', 'KPR': '0.78', 'APR': '0.40', 'FKPR': '', 'KMAX': '27'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.46', 'FKPR': '', 'KMAX': '15'}","{'RND': '74', 'KPR': '0.49', 'APR': '0.36', 'FKPR': '', 'KMAX': '19'}"
7857,BerLIN,"{'RND': '110', 'KPR': '0.50', 'APR': '0.52', 'FKPR': '', 'KMAX': '15'}","{'RND': '48', 'KPR': '0.65', 'APR': '0.46', 'FKPR': '', 'KMAX': '17'}","{'RND': '110', 'KPR': '0.68', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '26'}","{'RND': '64', 'KPR': '0.47', 'APR': '0.25', 'FKPR': '0.14', 'KMAX': '11'}","{'RND': '101', 'KPR': '0.66', 'APR': '0.47', 'FKPR': '0.17', 'KMAX': '18'}","{'RND': '19', 'KPR': '0.58', 'APR': '0.42', 'FKPR': '', 'KMAX': '11'}","{'RND': '81', 'KPR': '0.62', 'APR': '0.28', 'FKPR': '0.11', 'KMAX': '15'}"
872,Autumn,"{'RND': '110', 'KPR': '0.68', 'APR': '0.31', 'FKPR': '', 'KMAX': '18'}","{'RND': '48', 'KPR': '0.56', 'APR': '0.21', 'FKPR': '', 'KMAX': '15'}","{'RND': '110', 'KPR': '0.83', 'APR': '0.20', 'FKPR': '0.29', 'KMAX': '25'}","{'RND': '64', 'KPR': '0.84', 'APR': '0.08', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': '101', 'KPR': '0.76', 'APR': '0.24', 'FKPR': '0.22', 'KMAX': '18'}","{'RND': '19', 'KPR': '0.68', 'APR': '0.11', 'FKPR': '', 'KMAX': '13'}","{'RND': '81', 'KPR': '0.81', 'APR': '0.27', 'FKPR': '0.17', 'KMAX': '22'}"
3028,Life,"{'RND': '110', 'KPR': '0.98', 'APR': '0.25', 'FKPR': '', 'KMAX': '28'}","{'RND': '48', 'KPR': '0.92', 'APR': '0.17', 'FKPR': '', 'KMAX': '28'}","{'RND': '110', 'KPR': '0.79', 'APR': '0.15', 'FKPR': '0.17', 'KMAX': '26'}","{'RND': '64', 'KPR': '1.02', 'APR': '0.20', 'FKPR': '0.24', 'KMAX': '25'}","{'RND': '101', 'KPR': '0.72', 'APR': '0.17', 'FKPR': '0.04', 'KMAX': '23'}","{'RND': '19', 'KPR': '0.68', 'APR': '0.21', 'FKPR': '', 'KMAX': '13'}","{'RND': '81', 'KPR': '1.01', 'APR': '0.16', 'FKPR': '0.17', 'KMAX': '28'}"
19530,AAAAY,"{'RND': '110', 'KPR': '0.81', 'APR': '0.16', 'FKPR': '', 'KMAX': '26'}","{'RND': '48', 'KPR': '0.58', 'APR': '0.21', 'FKPR': '', 'KMAX': '21'}","{'RND': '110', 'KPR': '0.62', 'APR': '0.23', 'FKPR': '0.00', 'KMAX': '19'}","{'RND': '64', 'KPR': '0.75', 'APR': '0.28', 'FKPR': '0.00', 'KMAX': '19'}","{'RND': '101', 'KPR': '0.91', 'APR': '0.28', 'FKPR': '0.04', 'KMAX': '23'}","{'RND': '19', 'KPR': '0.74', 'APR': '0.32', 'FKPR': '', 'KMAX': '14'}","{'RND': '81', 'KPR': '0.69', 'APR': '0.17', 'FKPR': '0.00', 'KMAX': '18'}"
37489,Lysoar,"{'RND': '110', 'KPR': '0.73', 'APR': '0.24', 'FKPR': '', 'KMAX': '19'}","{'RND': '48', 'KPR': '0.83', 'APR': '0.38', 'FKPR': '', 'KMAX': '23'}","{'RND': '110', 'KPR': '0.61', 'APR': '0.21', 'FKPR': '0.04', 'KMAX': '20'}","{'RND': '64', 'KPR': '0.48', 'APR': '0.16', 'FKPR': '0.10', 'KMAX': '11'}","{'RND': '101', 'KPR': '0.84', 'APR': '0.32', 'FKPR': '0.09', 'KMAX': '21'}","{'RND': '19', 'KPR': '0.63', 'APR': '0.11', 'FKPR': '', 'KMAX': '12'}","{'RND': '81', 'KPR': '0.44', 'APR': '0.32', 'FKPR': '0.00', 'KMAX': '14'}"
4763,ZiXuan,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
11225,Ethan,"{'RND': '87', 'KPR': '0.85', 'APR': '0.52', 'FKPR': '0.07', 'KMAX': '27'}","{'RND': '17', 'KPR': '0.41', 'APR': '0.35', 'FKPR': '0.00', 'KMAX': '7'}","{'RND': '83', 'KPR': '0.71', 'APR': '0.36', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '30', 'KPR': '0.50', 'APR': '0.67', 'FKPR': '0.00', 'KMAX': '15'}","{'RND': '53', 'KPR': '0.53', 'APR': '0.49', 'FKPR': '0.04', 'KMAX': '15'}","{'RND': '106', 'KPR': '0.62', 'APR': '0.48', 'FKPR': '0.08', 'KMAX': '17'}"
4,crashies,"{'RND': '87', 'KPR': '0.64', 'APR': '0.31', 'FKPR': '0.06', 'KMAX': '17'}","{'RND': '17', 'KPR': '0.35', 'APR': '0.06', 'FKPR': '0.00', 'KMAX': '6'}","{'RND': '83', 'KPR': '0.72', 'APR': '0.25', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '30', 'KPR': '0.80', 'APR': '0.20', 'FKPR': '0.07', 'KMAX': '24'}","{'RND': '53', 'KPR': '0.64', 'APR': '0.36', 'FKPR': '0.06', 'KMAX': '14'}","{'RND': '106', 'KPR': '0.67', 'APR': '0.22', 'FKPR': '0.03', 'KMAX': '22'}"
261,Victor,"{'RND': '87', 'KPR': '0.71', 'APR': '0.16', 'FKPR': '0.13', 'KMAX': '22'}","{'RND': '17', 'KPR': '0.41', 'APR': '0.35', 'FKPR': '0.12', 'KMAX': '7'}","{'RND': '83', 'KPR': '0.84', 'APR': '0.22', 'FKPR': '0.13', 'KMAX': '24'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '30', 'KPR': '1.00', 'APR': '0.07', 'FKPR': '0.20', 'KMAX': '30'}","{'RND': '53', 'KPR': '1.00', 'APR': '0.19', 'FKPR': '0.08', 'KMAX': '26'}","{'RND': '106', 'KPR': '0.60', 'APR': '0.18', 'FKPR': '0.08', 'KMAX': '19'}"
263,Marved,"{'RND': '87', 'KPR': '0.48', 'APR': '0.51', 'FKPR': '0.02', 'KMAX': '20'}","{'RND': '17', 'KPR': '0.94', 'APR': '0.06', 'FKPR': '0.12', 'KMAX': '16'}","{'RND': '83', 'KPR': '0.76', 'APR': '0.27', 'FKPR': '0.08', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '30', 'KPR': '0.57', 'APR': '0.23', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '53', 'KPR': '0.75', 'APR': '0.30', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '106', 'KPR': '0.74', 'APR': '0.28', 'FKPR': '0.09', 'KMAX': '22'}"
26171,Demon1,"{'RND': '87', 'KPR': '0.68', 'APR': '0.08', 'FKPR': '0.20', 'KMAX': '19'}","{'RND': '17', 'KPR': '0.41', 'APR': '0.18', 'FKPR': '0.12', 'KMAX': '7'}","{'RND': '83', 'KPR': '0.81', 'APR': '0.20', 'FKPR': '0.28', 'KMAX': '21'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '30', 'KPR': '0.70', 'APR': '0.37', 'FKPR': '0.20', 'KMAX': '21'}","{'RND': '53', 'KPR': '0.77', 'APR': '0.19', 'FKPR': '0.15', 'KMAX': '17'}","{'RND': '106', 'KPR': '0.74', 'APR': '0.16', 'FKPR': '0.15', 'KMAX': '24'}"
604,Boostio,"{'RND': '19', 'KPR': '0.68', 'APR': '0.42', 'FKPR': '0.16', 'KMAX': '13'}","{'RND': '83', 'KPR': '0.75', 'APR': '0.23', 'FKPR': '0.13', 'KMAX': '22'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.04', 'FKPR': '0.04', 'KMAX': '15'}","{'RND': '47', 'KPR': '0.55', 'APR': '0.23', 'FKPR': '0.11', 'KMAX': '20'}","{'RND': '18', 'KPR': '0.33', 'APR': '0.28', 'FKPR': '0.06', 'KMAX': '6'}","{'RND': '98', 'KPR': '0.48', 'APR': '0.24', 'FKPR': '0.08', 'KMAX': '12'}","{'RND': '20', 'KPR': '0.30', 'APR': '0.10', 'FKPR': '0.00', 'KMAX': '6'}"
3880,bang,"{'RND': '19', 'KPR': '1.11', 'APR': '0.37', 'FKPR': '0.11', 'KMAX': '21'}","{'RND': '83', 'KPR': '0.61', 'APR': '0.30', 'FKPR': '0.06', 'KMAX': '17'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.25', 'FKPR': '0.04', 'KMAX': '15'}","{'RND': '47', 'KPR': '0.77', 'APR': '0.32', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '18', 'KPR': '0.56', 'APR': '0.22', 'FKPR': '0.17', 'KMAX': '10'}","{'RND': '98', 'KPR': '0.76', 'APR': '0.36', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': '20', 'KPR': '0.90', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '18'}"
4147,Cryocells,"{'RND': '19', 'KPR': '1.16', 'APR': '0.32', 'FKPR': '0.32', 'KMAX': '22'}","{'RND': '83', 'KPR': '0.77', 'APR': '0.40', 'FKPR': '0.05', 'KMAX': '18'}","{'RND': '24', 'KPR': '1.38', 'APR': '0.04', 'FKPR': '0.29', 'KMAX': '33'}","{'RND': '47', 'KPR': '1.00', 'APR': '0.09', 'FKPR': '0.26', 'KMAX': '26'}","{'RND': '18', 'KPR': '0.89', 'APR': '0.00', 'FKPR': '0.17', 'KMAX': '16'}","{'RND': '98', 'KPR': '0.71', 'APR': '0.21', 'FKPR': '0.09', 'KMAX': '16'}","{'RND': '20', 'KPR': '0.55', 'APR': '0.25', 'FKPR': '0.00', 'KMAX': '11'}"
796,eeiu,"{'RND': '19', 'KPR': '0.63', 'APR': '0.26', 'FKPR': '0.00', 'KMAX': '12'}","{'RND': '83', 'KPR': '0.72', 'APR': '0.30', 'FKPR': '0.04', 'KMAX': '18'}","{'RND': '24', 'KPR': '1.00', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '24'}","{'RND': '47', 'KPR': '0.49', 'APR': '0.19', 'FKPR': '0.04', 'KMAX': '12'}","{'RND': '18', 'KPR': '0.39', 'APR': '0.17', 'FKPR': '0.00', 'KMAX': '7'}","{'RND': '98', 'KPR': '0.69', 'APR': '0.22', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '20', 'KPR': '0.60', 'APR': '0.20', 'FKPR': '0.05', 'KMAX': '12'}"
601,Asuna,"{'RND': '28', 'KPR': '0.86', 'APR': '0.32', 'FKPR': '0.14', 'KMAX': '24'}","{'RND': '41', 'KPR': '0.66', 'APR': '0.22', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '24', 'KPR': '0.38', 'APR': '0.75', 'FKPR': '0.00', 'KMAX': '9'}","{'RND': '47', 'KPR': '0.43', 'APR': '0.17', 'FKPR': '0.06', 'KMAX': '11'}","{'RND': '18', 'KPR': '0.50', 'APR': '0.33', 'FKPR': '0.06', 'KMAX': '9'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.25', 'FKPR': '0.00', 'KMAX': '15'}","{'RND': '20', 'KPR': '0.65', 'APR': '0.10', 'FKPR': '0.25', 'KMAX': '13'}"
2610,Klaus,"{'RND': '45', 'KPR': '0.56', 'APR': '0.31', 'FKPR': '0.02', 'KMAX': '17'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '66', 'KPR': '0.67', 'APR': '0.30', 'FKPR': '0.15', 'KMAX': '18'}","{'RND': '65', 'KPR': '0.62', 'APR': '0.29', 'FKPR': '0.09', 'KMAX': '16'}","{'RND': '38', 'KPR': '0.76', 'APR': '0.13', 'FKPR': '0.26', 'KMAX': '17'}","{'RND': '63', 'KPR': '0.60', 'APR': '0.38', 'FKPR': '0.13', 'KMAX': '16'}","{'RND': '84', 'KPR': '0.58', 'APR': '0.40', 'FKPR': '0.10', 'KMAX': '16'}"
2462,keznit,"{'RND': '45', 'KPR': '1.00', 'APR': '0.16', 'FKPR': '0.29', 'KMAX': '31'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '66', 'KPR': '0.74', 'APR': '0.14', 'FKPR': '0.15', 'KMAX': '19'}","{'RND': '65', 'KPR': '0.92', 'APR': '0.15', 'FKPR': '0.17', 'KMAX': '24'}","{'RND': '38', 'KPR': '1.21', 'APR': '0.21', 'FKPR': '0.26', 'KMAX': '23'}","{'RND': '63', 'KPR': '0.79', 'APR': '0.30', 'FKPR': '0.19', 'KMAX': '18'}","{'RND': '84', 'KPR': '0.99', 'APR': '0.13', 'FKPR': '0.24', 'KMAX': '26'}"
24007,Shyy,"{'RND': '45', 'KPR': '0.87', 'APR': '0.29', 'FKPR': '0.04', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '66', 'KPR': '0.59', 'APR': '0.35', 'FKPR': '0.06', 'KMAX': '15'}","{'RND': '65', 'KPR': '0.65', 'APR': '0.15', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '38', 'KPR': '0.58', 'APR': '0.11', 'FKPR': '0.03', 'KMAX': '11'}","{'RND': '63', 'KPR': '0.76', 'APR': '0.30', 'FKPR': '0.11', 'KMAX': '18'}","{'RND': '84', 'KPR': '0.58', 'APR': '0.26', 'FKPR': '0.02', 'KMAX': '16'}"
1311,Melser,"{'RND': '45', 'KPR': '0.67', 'APR': '0.27', 'FKPR': '0.02', 'KMAX': '22'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '66', 'KPR': '0.70', 'APR': '0.29', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '65', 'KPR': '0.58', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '13'}","{'RND': '38', 'KPR': '0.66', 'APR': '0.32', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '63', 'KPR': '0.49', 'APR': '0.37', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '84', 'KPR': '0.60', 'APR': '0.25', 'FKPR': '0.13', 'KMAX': '15'}"
8673,heat,"{'RND': '21', 'KPR': '0.86', 'APR': '0.29', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '66', 'KPR': '0.91', 'APR': '0.41', 'FKPR': '0.09', 'KMAX': '22'}","{'RND': '43', 'KPR': '0.93', 'APR': '0.65', 'FKPR': '0.05', 'KMAX': '26'}","{'RND': '38', 'KPR': '0.76', 'APR': '0.47', 'FKPR': '0.08', 'KMAX': '16'}","{'RND': '42', 'KPR': '0.76', 'APR': '0.33', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '41', 'KPR': '0.68', 'APR': '0.17', 'FKPR': '0.05', 'KMAX': '17'}"
8549,kiNgg,"{'RND': '54', 'KPR': '0.80', 'APR': '0.46', 'FKPR': '0.07', 'KMAX': '30'}","{'RND': '85', 'KPR': '0.69', 'APR': '0.41', 'FKPR': '0.04', 'KMAX': '21'}","{'RND': '38', 'KPR': '0.74', 'APR': '0.58', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '89', 'KPR': '0.65', 'APR': '0.40', 'FKPR': '0.09', 'KMAX': '18'}","{'RND': '58', 'KPR': '0.78', 'APR': '0.21', 'FKPR': '0.12', 'KMAX': '28'}","{'RND': '55', 'KPR': '0.89', 'APR': '0.15', 'FKPR': '0.04', 'KMAX': '22'}","{'RND': '37', 'KPR': '0.86', 'APR': '0.38', 'FKPR': '0.14', 'KMAX': '18'}"
1818,tex,"{'RND': '54', 'KPR': '0.56', 'APR': '0.30', 'FKPR': '0.11', 'KMAX': '22'}","{'RND': '85', 'KPR': '0.61', 'APR': '0.33', 'FKPR': '0.14', 'KMAX': '19'}","{'RND': '38', 'KPR': '1.00', 'APR': '0.08', 'FKPR': '0.16', 'KMAX': '21'}","{'RND': '89', 'KPR': '0.55', 'APR': '0.13', 'FKPR': '0.12', 'KMAX': '15'}","{'RND': '58', 'KPR': '0.53', 'APR': '0.07', 'FKPR': '0.12', 'KMAX': '17'}","{'RND': '55', 'KPR': '0.47', 'APR': '0.27', 'FKPR': '0.07', 'KMAX': '13'}","{'RND': '37', 'KPR': '0.57', 'APR': '0.32', 'FKPR': '0.14', 'KMAX': '12'}"
7603,Mazino,"{'RND': '54', 'KPR': '0.52', 'APR': '0.26', 'FKPR': '0.02', 'KMAX': '19'}","{'RND': '85', 'KPR': '0.74', 'APR': '0.39', 'FKPR': '0.11', 'KMAX': '18'}","{'RND': '38', 'KPR': '0.61', 'APR': '0.55', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '89', 'KPR': '0.64', 'APR': '0.37', 'FKPR': '0.06', 'KMAX': '17'}","{'RND': '58', 'KPR': '0.83', 'APR': '0.41', 'FKPR': '0.09', 'KMAX': '25'}","{'RND': '55', 'KPR': '0.36', 'APR': '0.27', 'FKPR': '0.04', 'KMAX': '8'}","{'RND': '37', 'KPR': '0.76', 'APR': '0.19', 'FKPR': '0.11', 'KMAX': '20'}"
8480,aspas,"{'RND': '54', 'KPR': '0.94', 'APR': '0.17', 'FKPR': '0.09', 'KMAX': '35'}","{'RND': '85', 'KPR': '0.94', 'APR': '0.20', 'FKPR': '0.20', 'KMAX': '31'}","{'RND': '38', 'KPR': '1.11', 'APR': '0.13', 'FKPR': '0.21', 'KMAX': '23'}","{'RND': '89', 'KPR': '1.09', 'APR': '0.17', 'FKPR': '0.17', 'KMAX': '31'}","{'RND': '58', 'KPR': '1.16', 'APR': '0.22', 'FKPR': '0.19', 'KMAX': '47'}","{'RND': '55', 'KPR': '0.67', 'APR': '0.16', 'FKPR': '0.07', 'KMAX': '15'}","{'RND': '37', 'KPR': '0.73', 'APR': '0.22', 'FKPR': '0.11', 'KMAX': '15'}"
619,C0M,"{'RND': '54', 'KPR': '0.50', 'APR': '0.26', 'FKPR': '0.09', 'KMAX': '14'}","{'RND': '85', 'KPR': '0.65', 'APR': '0.41', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '38', 'KPR': '0.50', 'APR': '0.34', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '89', 'KPR': '0.69', 'APR': '0.34', 'FKPR': '0.08', 'KMAX': '24'}","{'RND': '58', 'KPR': '0.47', 'APR': '0.36', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '55', 'KPR': '0.47', 'APR': '0.56', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '37', 'KPR': '0.51', 'APR': '0.24', 'FKPR': '0.19', 'KMAX': '10'}"
4727,PangH,"{'RND': '24', 'KPR': '0.71', 'APR': '0.08', 'FKPR': '', 'KMAX': '17'}","{'RND': '23', 'KPR': '0.78', 'APR': '0.48', 'FKPR': '', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '65', 'KPR': '0.38', 'APR': '0.17', 'FKPR': '', 'KMAX': '10'}","{'RND': '62', 'KPR': '0.66', 'APR': '0.19', 'FKPR': '', 'KMAX': '25'}","{'RND': '23', 'KPR': '0.30', 'APR': '0.22', 'FKPR': '', 'KMAX': '7'}"
